iou_mean,iou_std,recall_mean,recall_std,precision_omega_mean,precision_omega_std,precision_mean,precision_std,chunker
0.04115283327782039,0.03646796579769494,0.7787104330667642,0.39348749837208447,0.20561014644151293,0.14311565053898478,0.041296615181516075,0.03656141090418496,ClusterSemanticChunkerall-MiniLM-L6-v2_400_0
0.07145115147529316,0.05977925877357023,0.7515288841874597,0.3989577749135342,0.3362595569023456,0.20016977852470264,0.07233822074667073,0.06093465779420553,ClusterSemanticChunkerall-MiniLM-L6-v2_200_0
0.01839080259868727,0.02413896558863568,0.609236473173633,0.47995173952866255,0.09796690852866886,0.10841155137304818,0.018428480153245042,0.024184292336967853,KamradtModifiedChunkerall-MiniLM-L6-v2_0_0
0.05653870223172375,0.05610796579202264,0.7274727121087795,0.4209093998903,0.24580898812198168,0.18631539085468327,0.057205882853694566,0.05713674113022922,ClusterSemanticChunkermodels/best_model_400_0
0.08317238167330457,0.07431907547565225,0.7206439655411258,0.4126992048925863,0.36900826635701733,0.214668067133021,0.08461607271213002,0.07552462580422102,ClusterSemanticChunkermodels/best_model_200_0
0.020592440984405606,0.0357907762282567,0.6299774338628081,0.47544016489923346,0.08538681993180111,0.10352702819581568,0.020623334923909387,0.03581928437424828,KamradtModifiedChunkermodels/best_model_0_0
